,sub,onset,offset,cat,tier,group,latency,latency group,latency_milli
3604,1004,528.083,528.889,Ah,Caregiver voc,DS,0.16899999999998272,inf-cg,168.99999999998272
3605,1004,529.487,530.523,alzati su (C DA C),Caregiver voc,DS,0.5979999999999563,cg-cg,597.9999999999563
3606,1004,531.681,536.803,Ah aiuto oh issà! Bravo (C AE),Caregiver voc,DS,1.1580000000000155,cg-cg,1158.0000000000155
3607,1004,537.285,539.212,"Vieni qua vieni, tieni (DA C DA)",Caregiver voc,DS,0.4819999999999709,cg-cg,481.9999999999709
3608,1004,538.76,541.269,xxx,Infant voc,DS,-0.4519999999999982,cg-inf,-451.9999999999982
3609,1004,539.66,540.598, tieni Stefano	(NC),Caregiver voc,DS,-1.6090000000000373,inf-cg,-1609.0000000000373
3610,1004,541.796,542.201,TIeni (DA),Caregiver voc,DS,1.1980000000000928,cg-cg,1198.0000000000928
3611,1004,543.274,545.04,mamma ti tira	(RM),Caregiver voc,DS,1.072999999999979,cg-cg,1072.999999999979
3612,1004,545.063,545.647,mamma (CW),Infant voc,DS,0.023000000000024556,cg-inf,23.000000000024556
3613,1004,545.609,547.801,Mamma vai vai ciao ciao	(C DA AG),Caregiver voc,DS,-0.038000000000010914,inf-cg,-38.000000000010914
3614,1004,548.261,560.001,Oh oh oh (ride) (C AL) Bum (OP) Vieni qua (ride) (DA AL) Abbiamo finito di giocare (ride) (W AL),Caregiver voc,DS,0.4599999999999227,cg-cg,459.9999999999227
3615,1004,550.309,550.745,xxx,Infant voc,DS,-9.692000000000007,cg-inf,-9692.000000000007
3616,1004,553.763,554.178,xxx,Infant voc,DS,3.018000000000029,inf-inf,3018.000000000029
3617,1004,555.849,557.61,xxx,Infant voc,DS,1.6710000000000491,inf-inf,1671.000000000049
3618,1004,561.061,563.6,Che giochi pericolosi fa mamma (RM),Caregiver voc,DS,3.451000000000022,inf-cg,3451.000000000022
3619,1004,561.598,562.292,xxx,Infant voc,DS,-2.0020000000000664,cg-inf,-2002.0000000000664
3620,1004,564.176,567.216,Vieni vieni	 (DA) Oh oh (C),Caregiver voc,DS,1.8840000000000146,inf-cg,1884.0000000000146
3621,1004,568.343,570.4,pronti via (AR),Caregiver voc,DS,1.1269999999999527,cg-cg,1126.9999999999527
3622,1004,570.749,573.21,xxx,Caregiver voc,DS,0.3490000000000464,cg-cg,349.0000000000464
3623,1004,573.345,574.009,Tieni (DA),Caregiver voc,DS,0.1349999999999909,cg-cg,134.9999999999909
3624,1004,574.492,581.603,Facciamo con questo che è meglio	(W) Tiriamoci con questo guarda che è meglio	(W DA) Tieni tieni (DA),Caregiver voc,DS,0.48299999999994725,cg-cg,482.99999999994725
3625,1004,574.72,575.172,xxx,Infant voc,DS,-6.8829999999999245,cg-inf,-6882.9999999999245
3626,1004,577.016,577.596,xxx,Infant voc,DS,1.8439999999999372,inf-inf,1843.9999999999372
3627,1004,578.31,579.409,xxx,Infant voc,DS,0.7139999999999418,inf-inf,713.9999999999418
3628,1004,582.863,585.101,Che bello! (RE),Caregiver voc,DS,3.4540000000000646,inf-cg,3454.0000000000646
3629,1004,585.543,586.838,Fa anche il rumore (RE),Caregiver voc,DS,0.4420000000000073,cg-cg,442.0000000000073
3630,1004,587.527,593.21,Oh mamma fa anche rumore uh	(C RE C),Caregiver voc,DS,0.6890000000000782,cg-cg,689.0000000000782
3631,1004,593.569,594.77,No no no no (AD),Caregiver voc,DS,0.3589999999999236,cg-cg,358.9999999999236
3632,1004,594.05,594.616,xxx,Infant voc,DS,-0.7200000000000273,cg-inf,-720.0000000000273
3633,1004,594.712,595.994,xxx,Infant voc,DS,0.09600000000000364,inf-inf,96.00000000000364
3634,1004,595.998,599.329,Guarda qui Stefano guarda che fa (DA NC DA),Caregiver voc,DS,0.004000000000019099,inf-cg,4.000000000019099
3635,1004,599.925,603.396,oh oh (C),Caregiver voc,DS,0.5960000000000036,cg-cg,596.0000000000036
3636,1004,602.101,602.481,xxx,Infant voc,DS,-1.294999999999959,cg-inf,-1294.999999999959
3637,1004,603.55,605.285,Guarda guarda dove passa (ride)	(DA AL),Caregiver voc,DS,1.06899999999996,inf-cg,1068.99999999996
3638,1004,606.556,614.798,Vieni a vedere viene a vedere dove passa (DA C),Caregiver voc,DS,1.2710000000000719,cg-cg,1271.0000000000719
3639,1004,614.356,615.009,xxx,Infant voc,DS,-0.4420000000000073,cg-inf,-442.0000000000073
3640,1005,172.478,174.498,"Il porcellino, come fa il porcellino? (RE QE)",Caregiver voc,DS,NaN,NaN,NaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaN
3641,1005,175.281,176.633,come fa il porcellino? ,Caregiver voc,DS,0.7830000000000155,cg-cg,783.0000000000155
3642,1005,177.055,178.408,come fa il porcellino? ,Caregiver voc,DS,0.42199999999999704,cg-cg,421.99999999999704
3643,1005,179.145,179.803,(fa il verso) come fa?	 (AL),Caregiver voc,DS,0.7370000000000232,cg-cg,737.0000000000232
3644,1005,180.457,181.203,(ride) (AL),Caregiver voc,DS,0.6539999999999964,cg-cg,653.9999999999964
3645,1005,181.767,184.293, Senti senti e la gallinella? (DA QE),Caregiver voc,DS,0.563999999999993,cg-cg,563.999999999993
3646,1005,185.815,191.423, Come fa la gallinella?	(QE) Chi chi chi (ride) (OP AL) Com’è e il nonno che gli ha fatto alla gallinella? (QE QE),Caregiver voc,DS,1.5219999999999914,cg-cg,1521.9999999999914
3647,1005,187.169,188.306,zac (fa il gesto di tagliare la testa)	(CWOP),Infant voc,DS,-4.253999999999991,cg-inf,-4253.999999999991
3648,1005,193.061,195.733,"Zac (fa il gesto di tagliare la testa)	(OP) L’ha uccisa, le ha tolto la testa (RE)",Caregiver voc,DS,4.7549999999999955,inf-cg,4754.999999999995
3649,1005,193.303,193.893,xxx,Infant voc,DS,-2.430000000000007,cg-inf,-2430.000000000007
3650,1005,196.532,199.427,Sì (C) Poi dopo che abbiamo fatto con la gallinella? (W),Caregiver voc,DS,2.63900000000001,inf-cg,2639.00000000001
3651,1005,199.384,200.345,xxx,Infant voc,DS,-0.043000000000006366,cg-inf,-43.00000000000637
3652,1005,200.345,201.994,Dopo ci abbiamo fatto pappa	 (W),Caregiver voc,DS,0.0,inf-cg,0.0
3653,1005,202.718,203.405,xxx,Infant voc,DS,0.7239999999999895,cg-inf,723.9999999999895
3654,1005,203.179,208.022,Uh guarda qua ci sta e il pulcino (C DA RE) Come fa il pulcino?	(QE),Caregiver voc,DS,-0.2259999999999991,inf-cg,-225.9999999999991
3655,1005,208.308,209.601,Cip cip cip cip	 (OP),Caregiver voc,DS,0.28600000000000136,cg-cg,286.00000000000136
3656,1005,211.723,214.596,Uh Il coniglietto (C RE),Caregiver voc,DS,2.122000000000014,cg-cg,2122.000000000014
3657,1005,215.859,216.815,xxx,Infant voc,DS,1.2630000000000052,cg-inf,1263.0000000000052
3658,1005,215.944,217.8,La gallinella (RE),Caregiver voc,DS,-0.8710000000000093,inf-cg,-871.0000000000093
3659,1005,219.264,228.144,Mamma mia il coniglietto	(C RE) E questa è l’ochetta (RE) Mamma come fa l’ochetta? (C QE) Qua qua qua qua qua qua (OP) ,Caregiver voc,DS,1.4639999999999986,cg-cg,1463.9999999999986
3660,1005,230.864,232.206,Uh questa che cos’è?	(C QE),Caregiver voc,DS,2.719999999999999,cg-cg,2719.999999999999
3661,1005,235.31,237.079,No non è la scimmiotta (C RE),Caregiver voc,DS,3.1040000000000134,cg-cg,3104.0000000000136
3662,1005,237.63,241.049,Che cos’è questa? Amor (QE NE) Che cos’è questa? (QE),Caregiver voc,DS,0.5509999999999877,cg-cg,550.9999999999877
3663,1005,242.362,243.169,Che cos’è?	,Caregiver voc,DS,1.3129999999999882,cg-cg,1312.9999999999882
3664,1005,243.52,244.549,Mm mm (OP),Caregiver voc,DS,0.3509999999999991,cg-cg,350.9999999999991
3665,1005,243.679,244.805,xxx,Infant voc,DS,-0.8700000000000045,cg-inf,-870.0000000000045
3666,1005,245.111,246.059,Mm mm (OP),Caregiver voc,DS,0.3059999999999832,inf-cg,305.9999999999832
3667,1005,246.454,246.937,mm (CWOP),Infant voc,DS,0.39500000000001023,cg-inf,395.00000000001023
3668,1005,247.503,248.394,mm mm (OP),Caregiver voc,DS,0.5659999999999741,inf-cg,565.9999999999741
3669,1005,248.977,249.85,mm mm (CWOP),Infant voc,DS,0.5829999999999984,cg-inf,582.9999999999984
3670,1005,249.874,252.267,"(fa sì con la testa) è la mucca, bravo (RE AE)",Caregiver voc,DS,0.02400000000000091,inf-cg,24.00000000000091
3671,1005,252.605,255.3,"E non ci stanno più, qua ci stanno soltanto bo (RE RE)",Caregiver voc,DS,0.33799999999999386,cg-cg,337.99999999999386
3672,1005,255.493,256.398,xxx,Infant voc,DS,0.19299999999998363,cg-inf,192.99999999998363
3673,1005,255.601,255.988,xxx,Caregiver voc,DS,-0.7970000000000255,inf-cg,-797.0000000000255
3674,1005,256.41,258.205,Il porcellino	(RE),Caregiver voc,DS,0.42200000000002547,cg-cg,422.00000000002547
3675,1005,259.142,263.767,Il porcellino	Vogliamo vedere l’altra finestrella che cosa ci sta? a mamma (W QE C),Caregiver voc,DS,0.9370000000000118,cg-cg,937.0000000000118
3676,1005,265.794,266.718,ah,Caregiver voc,DS,2.026999999999987,cg-cg,2026.9999999999868
3677,1005,268.125,269.606,a ecco qua (C),Caregiver voc,DS,1.4069999999999823,cg-cg,1406.9999999999823
3678,1005,270.396,275.606,"Mamma mia quanti colori, quanta gente, i bimbi (C RE RE RE)",Caregiver voc,DS,0.7900000000000205,cg-cg,790.0000000000205
3679,1005,275.906,276.693,xxx,Infant voc,DS,0.30000000000001137,cg-inf,300.00000000001137
3680,1005,276.701,281.261,I bimbi quelli che vanno a scuola (RE) Sì come quelli (C RE) Oh guarda qua un’altra mucchetta (C DA),Caregiver voc,DS,0.008000000000038199,inf-cg,8.000000000038199
3681,1005,283.081,284.303,come fa la mucchetta? (QE),Caregiver voc,DS,1.8199999999999932,cg-cg,1819.9999999999932
3682,1005,285.259,287.094,mm mm (CWOP),Infant voc,DS,0.9560000000000173,cg-inf,956.0000000000173
3683,1005,286.145,287.869,Mm mm bravo (OP AE),Caregiver voc,DS,-0.9490000000000123,inf-cg,-949.0000000000123
3684,1005,287.977,288.806,xxx,Infant voc,DS,0.10799999999994725,cg-inf,107.99999999994725
3685,1005,288.803,291.479,Uh la nave (C RE) La nave come quella là (RE),Caregiver voc,DS,-0.002999999999985903,inf-cg,-2.999999999985903
3686,1005,292.311,295.594,", come quella che ci hai tu	(RE) La macchina, come fa la macchina?	(RE QE)",Caregiver voc,DS,0.8319999999999936,cg-cg,831.9999999999936
3687,1005,296.201,297.539,mom mom (CWOP),Infant voc,DS,0.6070000000000277,cg-inf,607.0000000000277
3688,1005,296.784,299.064,Mom mom mom bravo (OP AE),Caregiver voc,DS,-0.7549999999999955,inf-cg,-754.9999999999955
3689,1005,299.547,300.603,L’uccellino vedi (DA),Caregiver voc,DS,0.4830000000000041,cg-cg,483.0000000000041
3690,1005,300.861,302.208,Cip cip cip (OP),Caregiver voc,DS,0.25799999999998136,cg-cg,257.99999999998136
3691,1005,302.047,302.937,mom mom (CWOP),Infant voc,DS,-0.16100000000000136,cg-inf,-161.00000000000136
3692,1005,303.084,305.398,Mom mom il trattore bravo (OP RE AE),Caregiver voc,DS,0.14699999999999136,inf-cg,146.99999999999136
3693,1005,305.588,307.481,Finito ciccio a mamma (O NE C),Caregiver voc,DS,0.18999999999999773,cg-cg,189.99999999999773
3694,1005,307.898,308.466,Senti (DA),Caregiver voc,DS,0.41700000000003,cg-cg,417.00000000003
3695,1005,308.447,309.072,xxx,Infant voc,DS,-0.019000000000005457,cg-inf,-19.000000000005457
3696,1005,309.759,311.4,vogliamo mettere un poco qua	(W),Caregiver voc,DS,0.6870000000000118,inf-cg,687.0000000000118
3697,1005,311.435,311.998,xxx,Infant voc,DS,0.03500000000002501,cg-inf,35.00000000002501
3698,1005,312.357,314.006,Ci beviamo un poco di caffè	(W),Caregiver voc,DS,0.3590000000000373,inf-cg,359.0000000000373
3699,1005,314.347,315.64,Tu lo vuoi un poco di caffè? (QA),Caregiver voc,DS,0.3410000000000082,cg-cg,341.0000000000082
3700,1005,316.547,318.391," Sì, bevi, e (C DA)",Caregiver voc,DS,0.9070000000000391,cg-cg,907.0000000000391
3701,1005,319.091,320.7,e prendi tu solo (AE),Caregiver voc,DS,0.6999999999999886,cg-cg,699.9999999999886
3702,1005,321.591,323.093,Pure mamma se lo prende ah	(RM C),Caregiver voc,DS,0.8910000000000196,cg-cg,891.0000000000196
3703,1005,324.574,325.069,xxx,Caregiver voc,DS,1.4809999999999945,cg-cg,1480.9999999999945
3704,1005,326.84,327.383,xxx,Caregiver voc,DS,1.7709999999999582,cg-cg,1770.9999999999582
3705,1005,331.755,333.11,xxx,Infant voc,DS,4.372000000000014,cg-inf,4372.000000000015
3706,1005,333.089,336.084,(ride) (AL) Posiamo va (W C),Caregiver voc,DS,-0.021000000000015007,inf-cg,-21.000000000015007
3707,1005,339.123,340.4,xxx,Infant voc,DS,3.0389999999999873,cg-inf,3038.9999999999873
3708,1005,341.439,343.467,xxx,Caregiver voc,DS,1.039000000000044,inf-cg,1039.000000000044
3709,1005,343.825,347.211,Senti amore è questo qua la bambolina? (DA NE QE),Caregiver voc,DS,0.3580000000000041,cg-cg,358.0000000000041
3710,1005,348.469,350.598,A te le bamboline non piacciono vero? (QO),Caregiver voc,DS,1.2579999999999814,cg-cg,1257.9999999999814
3711,1005,351.025,355.623,Non ti piacciono?	Non gli piacciono infatti (RO) Lo sapevo che non gli piacevano (RM RO),Caregiver voc,DS,0.4269999999999641,cg-cg,426.9999999999641
3712,1005,351.694,352.952,no (CW),Infant voc,DS,-3.9289999999999736,cg-inf,-3928.9999999999736
3713,1005,356.628,358.494,Ci ha un’avversione da quando era piccolo (RO),Caregiver voc,DS,3.6759999999999877,inf-cg,3675.9999999999877
3714,1005,357.994,359.061,xxx,Infant voc,DS,-0.5,cg-inf,-500.0
3715,1005,359.606,360.803,Questa però ti piace?	(QO),Caregiver voc,DS,0.5450000000000159,inf-cg,545.0000000000159
3716,1005,361.286,362.2,palla (CW),Infant voc,DS,0.4830000000000041,cg-inf,483.0000000000041
3717,1005,362.322,363.53,Palla ,Caregiver voc,DS,0.1220000000000141,inf-cg,122.0000000000141
3718,1005,363.893,365.811,palla vogliamo giocare a palla	(RE W),Caregiver voc,DS,0.36299999999999955,cg-cg,362.99999999999955
3719,1005,367.077,368.308,Palla pallina (RE),Caregiver voc,DS,1.2660000000000196,cg-cg,1266.0000000000196
3720,1005,368.533,368.991,sì (C),Caregiver voc,DS,0.22500000000002274,cg-cg,225.00000000002274
3721,1005,369.164,369.661,xxx,Infant voc,DS,0.17300000000000182,cg-inf,173.00000000000182
3722,1005,369.63,371.716,Alè (C),Caregiver voc,DS,-0.03100000000000591,inf-cg,-31.00000000000591
3723,1005,371.984,372.606,xxx,Infant voc,DS,0.26799999999997226,cg-inf,267.99999999997226
3724,1005,372.706,373.808,Valla a prendere va	(DA C),Caregiver voc,DS,0.10000000000002274,inf-cg,100.00000000002274
3725,1005,375.449,378.694,"Ah vogliamo prendere un altro poco di caffè, grazie (C W AE)",Caregiver voc,DS,1.6410000000000196,cg-cg,1641.0000000000196
3726,1005,381.34,382.315,Tu non lo prendi? (QA),Caregiver voc,DS,2.645999999999958,cg-cg,2645.999999999958
3727,1005,385.55,386.718,xxx,Infant voc,DS,3.2350000000000136,cg-inf,3235.0000000000136
3728,1005,387.3,388.6,Quello là è tuo? (QE),Caregiver voc,DS,0.5819999999999936,inf-cg,581.9999999999936
3729,1005,388.764,391.805,"E prendilo prendilo pure tu, fammi vedere come lo prendi (DA DA)",Caregiver voc,DS,0.16399999999998727,cg-cg,163.99999999998727
3730,1005,392.674,393.883,Ah questo è mio? (C QE),Caregiver voc,DS,0.8689999999999714,cg-cg,868.9999999999714
3731,1005,394.716,396.006,xxx,Infant voc,DS,0.8330000000000268,cg-inf,833.0000000000268
3732,1005,397.433,398.457,xxx,Infant voc,DS,1.427000000000021,inf-inf,1427.000000000021
3733,1005,398.705,401.683,Ah ma come è buono? (C QO) l’hai fatto tu?  (QA),Caregiver voc,DS,0.24799999999999045,inf-cg,247.99999999999045
3734,1005,401.911,402.655,il caffè	(RE),Caregiver voc,DS,0.22800000000000864,cg-cg,228.00000000000864
3735,1005,403.318,403.794,Sì (C),Caregiver voc,DS,0.6630000000000109,cg-cg,663.0000000000109
3736,1005,403.962,404.981,l’hai fatto tu? (QA),Caregiver voc,DS,0.16800000000000637,cg-cg,168.00000000000637
3737,1005,406.116,406.852,Sì (C),Caregiver voc,DS,1.134999999999991,cg-cg,1134.999999999991
3738,1005,406.976,407.806,l’hai fatto tu? (QA),Caregiver voc,DS,0.12400000000002365,cg-cg,124.00000000002365
3739,1005,408.31,409.074,xxx,Infant voc,DS,0.5040000000000191,cg-inf,504.0000000000191
3740,1005,409.055,412.154,(versi)	(AN),Caregiver voc,DS,-0.019000000000005457,inf-cg,-19.000000000005457
3741,1005,413.522,416.298,xxx,Infant voc,DS,1.367999999999995,cg-inf,1367.999999999995
3742,1005,417.806,419.598,xxx,Infant voc,DS,1.5079999999999814,inf-inf,1507.9999999999814
3743,1005,421.493,423.942,Vogliamo mettere un altro po’ di zucchero dentro? (W),Caregiver voc,DS,1.8949999999999818,inf-cg,1894.9999999999818
3744,1005,423.918,425.81,xxx,Infant voc,DS,-0.02400000000000091,cg-inf,-24.00000000000091
3745,1005,425.703,427.803,E ci vogliamo mettere lo zucchero dentro?,Caregiver voc,DS,-0.10700000000002774,inf-cg,-107.00000000002774
3746,1005,428.133,428.8,Sì (C),Caregiver voc,DS,0.3299999999999841,cg-cg,329.9999999999841
3747,1005,429.22,431.074,e dai metti lo zucchero (DA),Caregiver voc,DS,0.4200000000000159,cg-cg,420.0000000000159
3748,1005,432.232,433.416,xxx,Infant voc,DS,1.1580000000000155,cg-inf,1158.0000000000155
3749,1005,432.5,433.605,metti lo zucchero,Caregiver voc,DS,-0.9159999999999968,inf-cg,-915.9999999999968
3750,1005,434.798,435.794,xxx,Infant voc,DS,1.1929999999999836,cg-inf,1192.9999999999836
3751,1005,435.969,437.489,lo zucchero	(RE),Caregiver voc,DS,0.17500000000001137,inf-cg,175.00000000001137
3752,1005,440.893,441.413,e ,Caregiver voc,DS,3.4039999999999964,cg-cg,3403.9999999999964
3753,1005,441.496,442.083,xxx,Infant voc,DS,0.08299999999996999,cg-inf,82.99999999996999
3754,1005,442.306,443.608,e metti anche qua (DA),Caregiver voc,DS,0.22299999999995634,inf-cg,222.99999999995634
3755,1005,445.569,446.0,xxx,Caregiver voc,DS,1.9610000000000127,cg-cg,1961.0000000000127
3756,1005,447.53,448.074,xxx,Infant voc,DS,1.5299999999999727,cg-inf,1529.9999999999727
3757,1005,448.552,448.994,xxx,Caregiver voc,DS,0.47800000000000864,inf-cg,478.00000000000864
3758,1005,455.201,456.306,grazie (AE),Caregiver voc,DS,6.206999999999994,cg-cg,6206.999999999994
3759,1005,456.283,458.005,uh uh,Infant voc,DS,-0.022999999999967713,cg-inf,-22.999999999967713
3760,1005,457.227,458.206,Un altro poco? (QE),Caregiver voc,DS,-0.77800000000002,inf-cg,-778.00000000002
3761,1005,458.149,458.835,ciao (CW),Infant voc,DS,-0.05700000000001637,cg-inf,-57.00000000001637
