sub,onset,offset,cat,tier
1009,63.789,64.434,Pronto? (AG),Caregiver voc
1009,65.868,66.045,xxx,Infant voc
1009,66.676,67.447,Non vuoi parlare? (QA),Caregiver voc
1009,66.716,66.917,xxx,Infant voc
1009,68.644,70.404,Cinzia non vuoi parlare con Giovanni? (NC QA),Caregiver voc
1009,75.101,76.082,Cinzia (NC),Caregiver voc
1009,75.283,76.054,xxx,Infant voc
1009,77.362,78.227,Cinzia (NC),Caregiver voc
1009,78.64,79.8,Vuoi parlare con Giovanni? (QA),Caregiver voc
1009,80.593,82.308,Vieni vieni a giocare qua (DA),Caregiver voc
1009,83.639,84.289,Cinzia (NC),Caregiver voc
1009,84.516,85.201,Cinzia (NC),Caregiver voc
1009,86.084,87.599,Vieni a giocare qua vieni (DA C),Caregiver voc
1009,89.751,90.404,Cinzia (NC),Caregiver voc
1009,94.272,94.834,Cinzia  (NC),Caregiver voc
1009,95.212,96.674,Giochiamo con la palla vieni (W DA),Caregiver voc
1009,97.03,97.689,xxx,Caregiver voc
1009,99.144,102.0,Tira a mamma butta (DA),Caregiver voc
1009,102.082,102.287,xxx,Infant voc
1009,102.289,105.001,Butta così (/),Caregiver voc
1009,105.687,106.533,xxx,Caregiver voc
1009,105.736,106.101,xxx,Infant voc
1009,106.874,108.276,Butta butta a mamma (DA),Caregiver voc
1009,108.295,108.896,xxx,Infant voc
1009,109.039,110.015,Cinzia così guarda (NC DA),Caregiver voc
1009,110.255,111.806,xxx,Caregiver voc
1009,113.406,114.093,Cinzia (NC),Caregiver voc
1009,118.27,119.601,xxx eh eh,Infant voc
1009,120.945,122.246,Tieni questa tieni (DA C),Caregiver voc
1009,122.648,123.261,Cinzia (NC),Caregiver voc
1009,123.695,125.206,metti a posto questo vieni (DA),Caregiver voc
1009,125.721,126.417,Cinzia (NC),Caregiver voc
1009,126.945,127.255,xxx,Infant voc
1009,127.729,128.421,Vieni qua vieni (DA C),Caregiver voc
1009,130.639,131.227,Cinzia (NC),Caregiver voc
1009,131.496,132.233,Cinzia (NC),Caregiver voc
1009,133.808,134.52,Cinzia (NC),Caregiver voc
1009,135.093,136.101,xxx,Caregiver voc
1009,139.381,139.857,Cinzia (NC),Caregiver voc
1009,147.479,147.789,xxx,Infant voc
1009,148.904,149.872,Ah brava (AE),Caregiver voc
1009,150.362,150.86,Cinzia (NC),Caregiver voc
1009,152.789,153.802,Cinzia ei (NC C),Caregiver voc
1009,157.125,157.406,Cinzia (NC),Caregiver voc
1009,157.874,159.686,Cinzia dai prendi il caffè vieni (NC),Caregiver voc
1009,160.36,160.99,Cinzia (NC),Caregiver voc
1009,161.306,162.163,vuoi caffè?,Caregiver voc
1009,162.473,164.507,xxx,Infant voc
1009,162.926,163.812,Vuoi il latte? (QO),Caregiver voc
1009,165.672,167.013,Cinzia vuoi il latte? (NC QO),Caregiver voc
1009,166.761,167.08,xxx,Infant voc
1009,167.477,169.204,Senti vieni a prendere il latte vieni (DA C),Caregiver voc
1009,170.629,171.206,Cinzia (NC),Caregiver voc
1009,177.08,177.501,xxx,Infant voc
1009,177.678,179.687,"non lo vuoi?, vuoi giocare? (QO QA)",Caregiver voc
1009,178.718,179.062,xxx,Infant voc
1009,180.828,181.8,Cinzia la bimba (NC RE),Caregiver voc
1009,182.18,186.216,"Vuole mangiare la bimba vieni (DA) Che ci stai, che fai? (QA)Fai vedere pure a mamma vieni (DA) ",Caregiver voc
1009,182.488,183.105,xxx,Infant voc
1009,186.99,189.082,Cinzia fammi vedere vieni (NC DA),Caregiver voc
1009,189.759,193.407,Cinzia la bimba vuole mangiare vieni a vedere (NC RE DA) Vuole mangiare la bimba (RE),Caregiver voc
1009,194.09,195.699,Vuole mangiare la bimba (QA),Caregiver voc
1009,195.528,195.714,xxx,Infant voc
1009,195.966,196.336,E vieni (DA),Caregiver voc
1009,197.83,198.872,Vieni vieni vieni (/),Caregiver voc
1009,199.661,201.214,Ti faccio vedere queste qua vieni (RM DA),Caregiver voc
1009,203.114,205.007,Cinzia vieni a vedere queste qua vieni (NC DA C),Caregiver voc
1009,208.101,210.304,vieni a vedere l’orsetto vieni Cinzia (DA C NC),Caregiver voc
1009,212.697,215.605,Cinzia vieni a vedere che ci sta vieni (NC DA C) L’orsetto vieni (DA) ,Caregiver voc
1009,216.731,218.212,il coniglietto (RE),Caregiver voc
1009,219.751,221.304,la gallina (RE),Caregiver voc
1009,221.699,222.81,vieni a vedere (DA),Caregiver voc
1009,226.133,229.203,il porcellino (RE) vieni a vedere Cinzia (DA NC),Caregiver voc
1009,235.541,237.61,Cinzia vieni a vedere questo più è bello vieni (NC DA C),Caregiver voc
1009,238.909,239.507,Cinzia (NC),Caregiver voc
1009,240.107,240.614,vieni (DA),Caregiver voc
1009,242.253,247.003,Vieni a vedere vieni (/ C) xxx (I) Vieni a vedere (DA) Il pulcino (RE),Caregiver voc
1009,251.238,254.998,Cinzia (NC) Vieni (DA) Se no me ne vado ciao (RM AG),Caregiver voc
1009,255.911,257.9,Cinzia ciao mamma se ne va (NC AG RM) Ciao (AG),Caregiver voc
1009,258.411,259.389,me ne vado ciao (RM AG),Caregiver voc
1009,259.633,260.319,xxx,Infant voc
1009,260.009,261.832,Me ne vado? me ne vado? (QM),Caregiver voc
1009,261.806,262.268,xxx,Infant voc
1009,262.315,263.204,E vieni (DA),Caregiver voc
1009,263.853,266.71,vieni a vedere vieni (/ C) vieni che la mamma ti fa vedere vieni (DA RM DA),Caregiver voc
1009,268.065,268.652,Cinzia (NC),Caregiver voc
1009,270.941,272.411,Cinzia vieni a vedere vieni (NC DA C),Caregiver voc
1009,276.4,277.043,Cinzia (NC),Caregiver voc
1009,278.21,279.821,Vieni a vedere questo qua vieni (DA C),Caregiver voc
1009,280.676,282.802,Questo è più bello (RE) Vieni a vedere questo (DA),Caregiver voc
1009,283.657,285.302,Dallo a mamma dallo a mamma (DA),Caregiver voc
1009,285.951,287.001,Dai questo a mamma (/),Caregiver voc
1009,287.236,287.624,xxx,Infant voc
1009,287.761,288.766,Dallo a mamma (DA),Caregiver voc
1009,289.078,292.342,Dallo a mamma (DA) Ti do questo vieni questo è più bello guarda (RM DA DA),Caregiver voc
1009,294.492,295.404,Dallo a mamma (DA),Caregiver voc
1009,298.11,299.0,Dallo a mamma (DA),Caregiver voc
1009,300.135,300.603,Cinzia (NC),Caregiver voc
1009,301.36,302.054,vieni (DA),Caregiver voc
1009,302.59,302.802,xxx,Infant voc
1009,302.808,305.821,Brava (AE) Metti questo qua chiudi questo (DA),Caregiver voc
1009,306.911,307.488,no (CW),Infant voc
1009,307.697,309.962,"questo qua, vedi questo (DA) metti questo qua, questo è più bello (RE)",Caregiver voc
1009,310.924,312.221,Vieni qua con mamma vieni (DA C),Caregiver voc
1009,312.804,314.201,Fai vedere a mamma vieni (DA),Caregiver voc
1009,316.001,319.802,Cinzia vieni a vedere (NC DA) E vieni qua vieni (DA C),Caregiver voc
1009,318.101,319.146,mama (CW),Infant voc
1009,320.193,322.479,Vieni Cinzia (DA NC) vieni ti faccio vedere io (DA RM),Caregiver voc
1009,322.753,323.868,dallo a mamma (DA),Caregiver voc
1009,324.806,325.413,Vieni (DA),Caregiver voc
1009,326.122,327.08,Dai vieni qua vieni (/ C),Caregiver voc
1009,327.193,327.631,xxx,Infant voc
1009,328.078,329.27,Vieni qua Cinzia (DA NC),Caregiver voc
1009,329.644,330.103,xxx,Infant voc
1009,330.39,331.124,Che vuoi? (QO),Caregiver voc
1009,331.278,331.969,xxx,Infant voc
1009,332.178,334.404,Il trenino? (QE) Come fa il trenino? (QE),Caregiver voc
1009,335.148,337.505,Ciuffi-ciuffi (OP) Come fa? Come fa? (QE),Caregiver voc
1009,338.139,339.095,xxx,Infant voc
1009,339.144,340.0,Come fa? (/),Caregiver voc
1009,340.152,341.125,Ciuffi-ciuffi (OP),Caregiver voc
1009,340.152,341.62,xxx,Infant voc
1009,342.039,342.864,Come fa? (QE),Caregiver voc
1009,344.554,348.287,così dopo Cinzia (C NC) Vieni qua vieni (DA C),Caregiver voc
1009,349.176,352.823,Cinzia e lo vuoi mettere? (NC QA) E mettila Brava (DA AE),Caregiver voc
1009,353.998,355.197,Brava (/),Caregiver voc
1009,358.302,359.396,Mettilo sopra (DA),Caregiver voc
1009,359.233,359.84,xxx,Infant voc
1009,359.973,361.197,Mettilo sopra (DA),Caregiver voc
1009,361.872,362.616,Sopra,Caregiver voc
1009,365.398,366.665,xxx,Infant voc
1009,368.533,370.609,Cinzia mettilo sopra (NC DA),Caregiver voc
1009,369.304,370.148,xxx,Infant voc
1009,371.53,371.956,sopra,Caregiver voc
1009,372.453,372.849,xxx,Infant voc
1009,373.669,375.605,E papà? Non è papà (QE RE),Caregiver voc
1009,376.473,376.885,xxx,Infant voc
1009,377.174,378.481,Chi è papà? (QE),Caregiver voc
1009,379.062,380.11,Pronto papà (AG),Caregiver voc
1009,380.883,384.024,Vieni a parlare con papà (DA) Vieni vieni vieni a parlare con papà (/),Caregiver voc
1009,384.934,387.03,vieni a parlare con papà,Caregiver voc
1009,387.503,388.184,Pronto papà (AG),Caregiver voc
1009,389.107,389.808,pronto (AG),Caregiver voc
1009,389.941,390.298,xxx,Infant voc
1009,390.704,391.475,Che c’è? (QO),Caregiver voc
1009,391.813,392.462,Pronto (AG),Caregiver voc
1009,392.118,392.449,xxx,Infant voc
1009,392.947,393.783,Pronto (AG),Caregiver voc
1009,393.383,393.742,xxx,Infant voc
1009,394.291,397.368,"Che c’è? (QO) Non vuoi parlare, parla mamma? (QA QM) Giovanni (RE) ",Caregiver voc
1009,394.778,396.218,xxx,Infant voc
1009,397.827,399.159,ciao stai bene? (AG QE),Caregiver voc
1009,400.092,403.817,Ti passo Cinzia aspetta (RM NC RE) Cinzia ti vuole Giovanni vieni Cinzia (NC RE DA NC),Caregiver voc
1009,404.678,405.193,xxx,Infant voc
1009,405.197,406.868,Cinzia non vuoi parlare con Giovanni? (NC QA),Caregiver voc
1009,405.983,406.827,xxx,Infant voc
1009,408.026,408.984,Non vuoi parlare con Giovanni? (/),Caregiver voc
1009,409.225,409.607,xxx,Infant voc
1009,409.802,410.112,No? (C),Caregiver voc
1009,410.765,411.159,xxx,Infant voc
1009,411.289,412.295,No non vuoi parlare? (QA),Caregiver voc
1009,414.973,417.116,Cinzia vieni a vedere l’orsetto vieni (NC DA C),Caregiver voc
1009,418.169,419.505,Vuoi vedere l’orsetto? (QA),Caregiver voc
1009,420.161,422.125,Vieni a vedere vieni vicino a mamma qua (DA),Caregiver voc
1009,423.718,425.804,Cinzia vieni a vedere il pulcino (NC DA),Caregiver voc
1009,425.411,425.667,xxx,Infant voc
1009,427.663,428.798,Vieni Cinzia (/ NC),Caregiver voc
1009,430.283,431.124,mama (CW),Infant voc
1009,431.562,432.458,che c’è? (QE),Caregiver voc
1009,432.763,433.385,xxx,Infant voc
1009,434.139,436.421,Cinzia vieni vieni qua (NC DA) Vieni Cinzia (/ NC),Caregiver voc
1009,438.569,439.291,Cinzia (NC),Caregiver voc
1009,440.524,441.404,xxx,Infant voc
1009,441.793,442.802,Vieni qua vieni (DA C),Caregiver voc
1009,444.599,448.407,Il xxx vieni a vedere il xxx (I DA I) La pecorella (RE) Vieni a vedere (DA),Caregiver voc
1009,444.823,445.274,xxx,Infant voc
1009,450.421,451.545,Cinzia vieni a vedere (NC DA),Caregiver voc
1009,454.122,455.881,Come è bello xxx (RE I),Caregiver voc
1009,457.272,457.672,xxx,Infant voc
1009,471.526,473.406,Questo quadro è più bello vieni vieni (RE DA),Caregiver voc
1009,475.883,476.236,Cinzia (NC),Caregiver voc
1009,476.996,479.142,Fai la ninna nanna alla bimba? (QA) Cinzia (NC),Caregiver voc
1009,479.986,481.515,fai ninna nanna alla bimba? (NC QA),Caregiver voc
1009,481.968,482.65,xxx,Infant voc
1009,483.297,483.61,Be be (AM),Caregiver voc
1009,483.988,484.979,Fa be be bimba? (/ QE),Caregiver voc
1009,484.977,486.582,xxx,Infant voc
1009,486.74,488.802,Bimba (RE) Fa be be vieni vieni (/ DA),Caregiver voc
1009,489.396,490.804,Fai ninna nanna a bimba vieni (DA),Caregiver voc
1009,491.712,492.253,xxx,Infant voc
1009,492.953,493.507,xxx,Infant voc
1009,493.981,496.0,Che c’è? (QO) Vieni a vedere qua (DA),Caregiver voc
1009,496.509,498.855,Cinzia guarda sta camminando (NC DA) Guarda guarda (C),Caregiver voc
1009,499.189,499.832,Cinzia (NC),Caregiver voc
1009,500.25,500.827,Cinzia (NC),Caregiver voc
1009,501.505,502.4,Sta camminando qua (RE),Caregiver voc
1009,503.387,505.295,Sta venendo da te (RE) Guarda Cinzia (DA NC),Caregiver voc
1009,505.849,506.404,Cinzia (NC),Caregiver voc
1009,506.78,508.063,guarda viene guarda (DA C),Caregiver voc
1009,508.343,509.765,mama,Infant voc
1009,509.178,511.018,Eccola qua (RE),Caregiver voc
1009,510.718,511.853,no (CW),Infant voc
1009,512.092,512.902,Non la vuoi? (QO),Caregiver voc
1009,513.612,514.439,Cinzia non la vuoi? (NC QO),Caregiver voc
1009,516.96,517.503,Cinzia (NC),Caregiver voc
1009,520.19,521.985,,Caregiver voc
1009,524.033,524.998,Vieni qua vieni (DA C),Caregiver voc
1009,525.31,525.984,Vieni qua vieni (DA C),Caregiver voc
1009,526.808,527.804,Vogliamo dare nanna? (W),Caregiver voc
1009,531.191,532.015,Vieni qua vieni (DA C),Caregiver voc
1009,537.139,537.616,Cinzia (NC),Caregiver voc
1009,538.325,538.625,vieni (DA),Caregiver voc
1009,539.766,540.24,Cinzia (NC),Caregiver voc
1009,540.934,542.214,prendi il cucchiaino vieni (DA DA),Caregiver voc
1009,543.001,545.402,prendiamo il cucchiaino vieni vieni (W DA) Guarda guarda (sbatte i cucchiaini) (DA) ,Caregiver voc
1009,546.774,550.001,Vieni vieni guarda Cinzia xxx (DA DA NC I),Caregiver voc
1009,551.005,551.612,Cinzia (NC),Caregiver voc
1009,552.094,553.065,vieni a giocare (NC DA),Caregiver voc
1009,553.701,554.135,Cinzia (NC),Caregiver voc
1009,555.186,555.665,Cinzia (NC),Caregiver voc
1009,556.199,556.631,vieni (DA),Caregiver voc
1009,557.802,559.037,Guarda guarda Cinzia (DA NC),Caregiver voc
1009,564.75,565.447,Vuoi giocare? (QA),Caregiver voc
1009,566.075,566.402,No? (C),Caregiver voc
1009,568.682,569.176,Cinzia (NC),Caregiver voc
1009,569.505,570.265,baba,Infant voc
1009,570.614,573.524,E dai dallo a mamma dallo a mamma (DA C) Vieni a giocare con i cucchiaini vieni (DA C),Caregiver voc
1009,574.458,574.941,Vieni (DA),Caregiver voc
1009,576.605,576.815,xxx,Infant voc
1009,578.862,580.109,Vieni a vedere quello che c’è (DA),Caregiver voc
1009,585.043,585.507,Cinzia (NC),Caregiver voc
1009,587.729,590.603,Cinzia vieni vieni (NC DA) Vieni a vedere che ci sta dentro (DA) vieni vieni (C),Caregiver voc
1009,592.479,593.088,Cinzia (NC),Caregiver voc
1009,593.847,594.505,Cinzia (NC),Caregiver voc
1009,597.791,598.327,Cinzia (NC),Caregiver voc
1009,607.909,609.113,mama (CW),Infant voc
1009,609.227,610.089,Che c'e? (QO),Caregiver voc
1009,616.317,619.881,Aspetta vieni vieni (DA DA) Vuoi caffè? Vuoi caffè? (QO),Caregiver voc
1009,620.967,621.489,Lo vuoi? (/),Caregiver voc
1010,0.54,1.49,Tira a ma! (DA),Caregiver voc
1010,3.4,4.54,Dai (AE),Caregiver voc
1010,6.07,8.09,Vogliamo prendere un’altra cosa? (W),Caregiver voc
1010,22.41,24.47,"Mettilo dritto, fammi vedere (DA, DA)",Caregiver voc
1010,29.91,31.7,Com’è? (QE),Caregiver voc
1010,34.84,36.15,Non ti piace? (QO),Caregiver voc
1010,37.97,39.42,Fammi vedere che ti piace? (DA),Caregiver voc
1010,44.27,45.32,Ti piace questo? (QO),Caregiver voc
1010,46.17,47.25,Il porcellino (RE),Caregiver voc
1010,48.41,48.87,No? (C),Caregiver voc
1010,51.41,52.34,Che ti piace? (QO),Caregiver voc
1010,53.3,54.17,La mucca (RE),Caregiver voc
1010,54.4,54.89,xxx,Infant voc
1010,55.37,56.77,xxx,Infant voc
1010,58.74,59.56,xxx,Caregiver voc
1010,59.84,61.15,Xxx la casetta	(I),Caregiver voc
1010,63.62,65.04,xxx,Caregiver voc
1010,65.2,65.9,xxx,Infant voc
1010,66.52,68.11,xxx,Caregiver voc
1010,69.83,70.65,xxx,Infant voc
1010,73.6,74.87,xxx,Caregiver voc
1010,75.54,76.77,xxx,Caregiver voc
1010,78.81,79.86,Che vogliamo fare? (W),Caregiver voc
1010,80.44,81.37,Il caffè? (QE),Caregiver voc
1010,81.47,81.8,si,Infant voc
1010,82.68,83.69,Preparo un caffè? (QM),Caregiver voc
1010,87.13,88.63,Prepara il caffè a mamma (DA),Caregiver voc
1010,90.53,91.58,Gira bene (DA),Caregiver voc
1010,97.93,98.24,te,Infant voc
1010,98.49,99.2,Grazie (AE),Caregiver voc
1010,99.84,100.69,Scotta? (QO),Caregiver voc
1010,101.43,102.03,Soffiamo?,Caregiver voc
1010,102.74,103.4,eh,Infant voc
1010,103.6,105.14,"Lo bevo, ma è buono?(QM, QO)",Caregiver voc
1010,106.16,107.99,Lo posso preparare pure a te? (QM),Caregiver voc
1010,108.66,110.09,Tieni (DA),Caregiver voc
1010,110.85,111.28,xxx,Infant voc
1010,114.66,115.61,"No, così (AD)",Caregiver voc
1010,117.38,118.5,Attento che scotta,Caregiver voc
1010,129.3,129.94,xxx,Infant voc
1010,132.8,134.29,E tu non lo prendi il caffè? (QA),Caregiver voc
1010,135.89,136.24,xxx,Infant voc
1010,144.42,145.58,xxx,Caregiver voc
1010,150.49,150.72,xxx,Infant voc
1010,151.6,152.59,"Porta a mamma dai (DA, C)",Caregiver voc
1010,159.96,160.53,Porta qua (DA),Caregiver voc
1010,166.32,166.8,qua (CW),Infant voc
1010,179.66,183.36,Vogliamo telefonare? (W),Caregiver voc
1010,185.6,186.37,Al nonno? (QE),Caregiver voc
1010,188.03,188.75,E fai il numero (DA),Caregiver voc
1010,189.0,189.53,gna,Infant voc
1010,190.09,191.1,xxx,Caregiver voc
1010,191.53,192.3,xxx,Infant voc
1010,193.74,194.26,xxx,Infant voc
1010,196.34,196.76,xxx,Infant voc
1010,197.13,198.42,xxx,Caregiver voc
1010,199.03,199.46,xxx,Infant voc
1010,199.73,200.4,Nonno? (QE),Caregiver voc
1010,201.81,203.6,"Nonno ti passo Marcello? (QM, NC)",Caregiver voc
1010,203.67,204.8,"Sta qua Marcello, lo vuoi? (NC, QE)",Caregiver voc
1010,206.91,207.76,xxx,Infant voc
1010,209.23,210.22,xxx,Infant voc
1010,210.74,211.78,xxx,Caregiver voc
1010,236.04,237.56,Non ti interessa giocare qua? (QO),Caregiver voc
1010,246.5,248.11,Vuoi giocare con la bambolina? (QA),Caregiver voc
1010,249.61,250.37,Marcello (NC),Caregiver voc
1010,252.23,254.02,xxx,Caregiver voc
1010,258.26,259.56,Vuole fare la nanna la bambolina (RE),Caregiver voc
1010,266.51,267.75,"Falla dormire dai (DA, C)",Caregiver voc
1010,269.51,271.32,xxx,Caregiver voc
1010,274.02,275.53,la fai dormire? (QA),Caregiver voc
1010,277.92,278.75,Dai a mamma? (QA),Caregiver voc
1010,283.99,285.55,Lì non si tocca (AD),Caregiver voc
1010,303.94,305.84,"Marcello non trova le cose di casa (NC, RA)",Caregiver voc
1010,305.85,307.23,"nè Marcello? (C, NC)",Caregiver voc
1010,310.36,311.07,xxx,Caregiver voc
1010,313.38,315.46,fai la pappa con le pentole (DA),Caregiver voc
1010,325.8,327.55,xxx,Caregiver voc
1010,342.07,343.47,"Vieni a giocare qua vieni (DA, C)",Caregiver voc
1010,345.39,347.39,"Sta pure qua il libro, vedi (RE, DA)",Caregiver voc
1010,350.65,351.13,Il libro (RE),Caregiver voc
1010,354.86,356.23,Fammi vedere il cane (DA),Caregiver voc
1010,356.24,358.21,"Prima hai detto il cane, dove sta il cane? (RA, QE))",Caregiver voc
1010,360.01,361.1,Mi fai vedere?,Caregiver voc
1010,365.91,366.36,eh,Infant voc
1010,368.29,368.77,ah,Infant voc
1010,370.42,371.33,Questo è il cane? (QE),Caregiver voc
1010,372.54,373.84,xxx,Infant voc
1010,375.48,376.44,xxx,Infant voc
1010,376.93,378.53,"Che colore è questo Marcello? (QE, NC))",Caregiver voc
1010,378.71,380.47,Che colore è questo? (QE),Caregiver voc
1010,383.46,384.09,be,Infant voc
1010,391.74,393.4,xxx,Infant voc
1010,394.11,394.77,xxx,Infant voc
1010,395.28,397.39,Bello? Ti piace? (QO),Caregiver voc
1010,398.06,398.98,xxx,Infant voc
1010,400.54,401.26,xxx,Infant voc
1010,403.62,404.38,xxx,Infant voc
1010,404.93,407.19,"Guarda quante xxx che ci sono? (DA, I)",Caregiver voc
1010,407.72,409.41,xxx,Infant voc
1010,412.48,413.58,Ti piace il rosso? (QO),Caregiver voc
1010,413.52,414.07,xxx,Infant voc
1010,431.79,432.18,xxx,Infant voc
1010,435.16,436.08,xxx,Infant voc
1010,436.27,436.99,xxx,Caregiver voc
1010,437.44,438.3,Le mele (RE),Infant voc
1010,442.54,443.41,xxx,Infant voc
1010,445.31,445.68,xxx,Infant voc
1010,445.87,446.72,Il porcellino (RE),Caregiver voc
1010,448.97,450.21,Come fa il porcellino? (QE),Caregiver voc
1010,456.08,456.85,xxx,Caregiver voc
1010,460.18,461.29,xxx,Infant voc
1010,467.41,468.21,Bimba? (QE),Infant voc
1010,470.38,470.89,xxx,Infant voc
1010,473.05,473.65,xxx,Infant voc
1010,474.98,475.78,xxx,Caregiver voc
1010,476.44,477.05,xxx,Infant voc
1010,477.18,477.97,xxx,Caregiver voc
1010,480.88,481.96,xxx,Caregiver voc
1010,492.14,495.28,xxx,Infant voc
1010,496.69,498.17,xxx,Caregiver voc
1010,498.9,500.41,xxx,Caregiver voc
1010,502.53,503.52,xxx,Caregiver voc
1010,504.0,504.74,,Infant voc
1010,505.41,507.6,xxx,Caregiver voc
1010,507.69,508.12,xxx,Infant voc
1010,508.58,509.41,papa (CW),Infant voc
1010,509.75,510.6,Papà questo? (QE),Caregiver voc
1010,512.71,513.77,Il coniglietto è papà? (QE),Caregiver voc
1010,515.15,516.9,"E questo è il porcellino, vedi (RE, DA)",Caregiver voc
1010,518.56,519.93,Come fa il porcellino? (QE),Caregiver voc
1010,523.87,525.83,Come fa il porcellino? (QE),Caregiver voc
1010,525.93,529.7,xxx,Infant voc
1010,530.16,531.58,È salito su una barca lo vedi? (QA),Caregiver voc
1010,532.43,534.43,"Il barattolo blu, giallo (RE, RE)",Caregiver voc
1010,534.55,534.98,xxx,Infant voc
1010,535.35,536.03,xxx,Caregiver voc
1010,537.34,539.46,E rosso (RE),Caregiver voc
1010,537.36,539.94,xxx,Infant voc
1010,541.37,541.81,xxx,Infant voc
1010,542.55,544.05,E questa è la casetta (RE),Caregiver voc
1010,544.33,545.52,xxx,Infant voc
1010,544.69,545.97,La macchina (RE),Caregiver voc
